ID,dialect,valency_pattern,encoding,verb_meaning,verb_evenki,corpus,coord_etc,verb_comment,arg_comment1,other_comments,place,collection,dialectal_group,text,speakers,genre,place_corp,region,dialect_corp,subdialect_corp,collector,source,title,year,year_from,year_to,speaker,gender,latin,cyrillic,translation_rus,translation_eng,translation_de,comment_corpus,transcribed_by
ex_2110,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,or traj?,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_WeWentFromShirokovaToKazachye_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_WeWentFromShirokovaToKazachye_nar.057 (001.057),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Bu šururəp hoktorokondula — jurəp teleɣaldʼi hoktoron.,ND,Мы пошли по дорожке — вышли на тележную дорожку.,ND,ND,[StN] PL-INSTR?,[transcribed_by: ...]
ex_2111,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_MyFatherAndThreeRussians_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_MyFatherAndThreeRussians_nar.175 (001.175),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Rožestwo dʼuligidadun əmərəp — əmərəp — gorotula šururəp dinkəlwa unijənari.,ND,"Мы пришли перед Рождеством, пришли в город, пришли соболей продать.",ND,ND,,[transcribed_by: ...]
ex_2112,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_HuntingFragment_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_HuntingFragment_nar.194 (001.194),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Iŋərəp tadu — nʼedʼelawa bižim, da šururə Kətʼdula.",ND,Мы там дневали: неделю пробыли и ушли на Кеть.,ND,ND,[StN] 1SG?,[transcribed_by: ...]
ex_2113,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,also ski,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_WeCameFromShilka_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_WeCameFromShilka_nar.018 (001.018),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Əwəški bu šururə Kəmčuɣla.,ND,"Мы уехали сюда, на Кемчуг⁸⁾.",ND,ND,[StN] person - ((unknown)),[transcribed_by: ...]
ex_2114,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,Kalk_191X_InTown_nar,Kalk,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Kalk_191X_InTown_nar.046 (001.046),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Gʼadu nʼadʼaladu Mitrij Konowalnun šururəp gorotula.,ND,На другой неделе мы с Димитрием Коновалом уехали в город.,ND,ND,,[transcribed_by: ...]
ex_2115,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,Kalk_191X_TwoWives_nar,Kalk,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Kalk_191X_TwoWives_nar.136 (001.136),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Bargidali jurən da šururən dʼulawi.,ND,На другую сторону вышел и ушел в свою юрту.,ND,ND,,[transcribed_by: ...]
ex_2116,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,Kalk_191X_InTown_nar,Kalk,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Kalk_191X_InTown_nar.022 (001.022),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Rožəstwol dʼulalatin nʼan gorotula šururən Pətranun Ladowčikanun — gorotula.,ND,На Рождество опять в город уехала с Петрушкой и Лядовчихой — в город.,ND,ND,[StN] Christmas-PL,[transcribed_by: ...]
ex_2117,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_StoneSpirit_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_StoneSpirit_nar.093 (001.093),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Tatim šubawi da šurum Mindərlinskala, hoktorokonduli.",ND,Надеваю шубу и иду на Миндерлинскую поляну по тропинке.,ND,ND,,[transcribed_by: ...]
ex_2118,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_HuntingFragment_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_HuntingFragment_nar.119 (001.119),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Bajəlwun Mežowala šururə.,ND,Наши мужики ушли в Межовую.,ND,ND,,[transcribed_by: ...]
ex_2119,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_MyHusband_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_MyHusband_nar.039 (001.039),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Ətan šururə — dʼawrašinə — dʼakdakdula šurudʼan — horokila wadʼan inidʼan.,ND,"Не пойдет — [тогда] они плавают, в бор пойдет — глухарей добудет, принесет.",ND,ND,,[transcribed_by: ...]
ex_2120,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_ChopOffLeg_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_ChopOffLeg_nar.163 (001.163),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Əkəl šurura dʼulawi!""",ND,"Не ходи домой!""",ND,ND,,[transcribed_by: ...]
ex_2121,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_OnSocharaRiver_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_OnSocharaRiver_nar.056 (001.056),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Haltin — Putal, Kimal Sočarala šururə.",ND,"Некоторые Путал, Кимал на р. Sочару ушли.",ND,ND,,[transcribed_by: ...]
ex_2122,Barhahan,leave_LOC,LOC,leave,suru,manuscr,yes,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_OnSocharaRiver_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_OnSocharaRiver_nar.085 (001.085),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Haltin šurudʼarən Nasimowdula, haltin Kətdula.",ND,"Некоторые уходят в Назимову, некоторые на р. Кеть.",ND,ND,,[transcribed_by: ...]
ex_2123,Barhahan,leave_LOC,LOC,leave,suru,manuscr,yes,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_OnSocharaRiver_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_OnSocharaRiver_nar.085 (001.085),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Haltin šurudʼarən Nasimowdula, haltin Kətdula.",ND,"Некоторые уходят в Назимову, некоторые на р. Кеть.",ND,ND,,[transcribed_by: ...]
ex_2124,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,Bo_191X_DontGoToTown_nar,Bo,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Bo_191X_DontGoToTown_nar.023 (001.023),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Toɣo gundʼarən: ""Əkəl šururə gorotula!""",ND,"Огонь говорит: ""Не ходи в город!""",ND,ND,,[transcribed_by: ...]
ex_2125,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,caus,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_KingitAndPipe_flk,NNR4,flk,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_KingitAndPipe_flk.001 (001.001),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Omukon bajəwə šuruwran dʼulawi.,ND,Одного человека [кингит] увел к себе домой.,ND,ND,,[transcribed_by: ...]
ex_2126,Barhahan,leave_LOC,LOC,leave,suru,manuscr,yes,,,,Kemchug_river,Barhahan_R,Southern_sh,Bo_191X_DontGoToTown_nar,Bo,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Bo_191X_DontGoToTown_nar.014 (001.014),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Gundʼan: ""Əkəl, Ilʼuha, šururə gorotula Jenisejskala!",ND,"Он говорит: ""Не ходи, Илюха, в город Енисейск!",ND,ND,,[transcribed_by: ...]
ex_2127,Barhahan,leave_LOC,LOC,leave,suru,manuscr,yes,,,,Kemchug_river,Barhahan_R,Southern_sh,Bo_191X_DontGoToTown_nar,Bo,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Bo_191X_DontGoToTown_nar.014 (001.014),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Gundʼan: ""Əkəl, Ilʼuha, šururə gorotula Jenisejskala!",ND,"Он говорит: ""Не ходи, Илюха, в город Енисейск!",ND,ND,,[transcribed_by: ...]
ex_2128,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,Bo_191X_DontGoToTown_nar,Bo,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Bo_191X_DontGoToTown_nar.006 (001.006),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Nuɣan dʼulawi šururən.,ND,Он домой пошел.,ND,ND,,[transcribed_by: ...]
ex_2129,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,Kalk_191X_MakovskoyeAndSurroundings_nar,Kalk,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Kalk_191X_MakovskoyeAndSurroundings_nar.250 (001.250),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Nuɣan dʼulawi šururən — ŋalələn.,ND,Он домой ушел — испугался.,ND,ND,,[transcribed_by: ...]
ex_2130,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,Ol_191X_MyGrandfatherWentToMalakeyskoye_nar,Ol,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Ol_191X_MyGrandfatherWentToMalakeyskoye_nar.029 (001.029),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Nuɣan okin əjərən, tali šururən Mənʼdəldula.",ND,"Он когда утонул, тогда шел на Миндель.",ND,ND,[StN] translation?,[transcribed_by: ...]
ex_2131,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,Bo_191X_DontGoToTown_nar,Bo,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Bo_191X_DontGoToTown_nar.024 (001.024),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Nuɣan musšarən — šururən gorotula.,ND,Он не обратил внимания — пошел в город.,ND,ND,,[transcribed_by: ...]
ex_2132,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_ParentsKilledByRussians_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_ParentsKilledByRussians_nar.029 (001.029),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Šururən derewnʼala.,ND,Он пошел в деревню.,ND,ND,,[transcribed_by: ...]
ex_2133,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,loc & dat? error?,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_HuntingFragment_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_HuntingFragment_nar.265 (001.265),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Nuɣan šurudʼan həɣdiɣəla Kəmčuktu!""",ND,"Он уйдет на Большой Кемчуг!""",ND,ND,[StN] big-LAT Kemchug-DAT?,[transcribed_by: ...]
ex_2134,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_MyGrandmother_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_MyGrandmother_nar.094 (001.094),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Nuɣan dʼulawi šurudʼan, poduškawa nʼan amɣašindʼan.",ND,"Она идет в юрту, опять берет в рот подушку.",ND,ND,[StN] or FUT narrative?,[transcribed_by: ...]
ex_2135,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_BadWifeAndDevil_flk,NNR4,flk,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_BadWifeAndDevil_flk.025 (001.025),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Əjərən — da dʼulawi šururən ədin.,ND,"Она утонула, и ее муж ушел домой.",ND,ND,,[transcribed_by: ...]
ex_2136,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_MyFatherAndThreeRussians_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_MyFatherAndThreeRussians_nar.084 (001.084),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Mindəlduk šururan Sočarala nəlkniwa girkuran.,ND,"Она ушла с Мендели на Сочару, в пост ходила.",ND,ND,,[transcribed_by: ...]
ex_2137,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_QuarrelsAndRobberies_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_QuarrelsAndRobberies_nar.166 (001.166),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Oŋura Gurɣa munə šotʼ gundʼačan: ""Bajə, šurulmi Serʼankala, šilbanakal mintiki!",ND,"Онгура [из рода] Гурга сильно нас уговаривал: ""Мужики, как пойдете на р. Серянку, известите меня!",ND,ND,,[transcribed_by: ...]
ex_2138,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_HuntingFragment_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_HuntingFragment_nar.151 (001.151),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Nuɣartin Mežowala šururə.,ND,Они в Межовую пошли.,ND,ND,,[transcribed_by: ...]
ex_2139,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_ChopOffLeg_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_ChopOffLeg_nar.178 (001.178),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Ilani šururə Stunɣuskala dolbo galaktinarə əwənkilwi.,ND,Они втроем ушли в Тунгуску ночью искать тунгусов.,ND,ND,,[transcribed_by: ...]
ex_2140,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,Kalk_191X_DyingAndIllPeople_nar,Kalk,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Kalk_191X_DyingAndIllPeople_nar.018 (001.018),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Nuɣartin Širokowaduk šururə dʼulawir.,ND,Они из Широковой пошли домой.,ND,ND,,[transcribed_by: ...]
ex_2141,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,Ol_191X_MyGrandfatherWentToMalakeyskoye_nar,Ol,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Ol_191X_MyGrandfatherWentToMalakeyskoye_nar.028 (001.028),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Mindəldula hururən.,ND,Они на Миндель ушли.,ND,ND,,[transcribed_by: ...]
ex_2142,Barhahan,leave_LOC,LOC,leave,suru,manuscr,yes,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_QuarrelsAndRobberies_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_QuarrelsAndRobberies_nar.170 (001.170),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Nuɣartin əši šilbara — šururəp owilaša gorotula Jenisejskala!,ND,Они не сказали — мы ушли ранней весной в город Енисейск.,ND,ND,,[transcribed_by: ...]
ex_2143,Barhahan,leave_LOC,LOC,leave,suru,manuscr,yes,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_QuarrelsAndRobberies_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_QuarrelsAndRobberies_nar.170 (001.170),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Nuɣartin əši šilbara — šururəp owilaša gorotula Jenisejskala!,ND,Они не сказали — мы ушли ранней весной в город Енисейск.,ND,ND,,[transcribed_by: ...]
ex_2144,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_QuarrelsAndRobberies_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_QuarrelsAndRobberies_nar.165 (001.165),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Šururə Jenisejskala.,ND,Они пошли в Енисейск.,ND,ND,[StN] who?,[transcribed_by: ...]
ex_2145,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,Kalk_191X_DyingAndIllPeople_nar,Kalk,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],Kalk_191X_DyingAndIllPeople_nar.013 (001.013),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],Širokowala šururə.,ND,Они пошли в Широкое.,ND,ND,,[transcribed_by: ...]
ex_2146,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_KettleSpirit_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_KettleSpirit_nar.007 (001.007),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Nakulawər šururə nʼaɣnʼa orordʼi nakula da əmowrə šawəkiwə, tarə galakačanma, palaspa.",ND,"Они пошли к своему лабазу весной на оленях и повезли [с собой] шайтана — этот котелок, шаманский нож.",ND,ND,,[transcribed_by: ...]
ex_2147,Barhahan,leave_LOC,LOC,leave,suru,manuscr,,,,,Kemchug_river,Barhahan_R,Southern_sh,NNR4_191X_HuntingFragment_nar,NNR4,nar,[place: ...],[region: ...],[dialect: ...],[subdialect: Barhahan],[collector: RKM],NNR4_191X_HuntingFragment_nar.031 (001.031),[title: ...],[year: 1910s],[year_from: ...],[year_to: ...],[speaker: ...],[gender: ...],"Umnapta, šururə luča dʼulawir, upkatʼ šururə.",ND,"Они пошли пить, русские ушли к себе домой, все ушли.",ND,ND,,[transcribed_by: ...]
